date_collection,amount_news_name,com_title_list,amount_news_ceo,ceo_title_list,alpha_news_amount,news_sentiment_mean,date_global_quote,open,high,low,close,volume,date_federal_funds_rate,federal_funds_rate,date_currency_exchange_rate,currency_exchange_rate,date_cpi,cpi,date_inflation,inflation,date_unenployment,unemployment,date_gdp,real_gdp,date_retail_sales,retail_sales,market_capitalization,ebitda,pe_ratio,peg_ratio,dividend_per_share,dividend_yield,eps,revenue_per_share_ttm,profit_margin,operating_margin_ttm,return_on_assets_ttm,return_on_equity_ttm,revenue_ttm,gross_profit_ttm,diluted_eps_ttm,quarterly_earnings_growth_yoy,quarterly_revenue_growth_yoy,analyst_target_price,trailing_pe,forward_pe,price_to_sales_ratio_ttm,price_to_book_ratio,ev_to_revenue,ev_to_ebitda,beta,week_high_52,week_low_52,day_moving_average_50,day_moving_average_200,shares_outstanding,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,fiscalDateEnding.1,reportedCurrency.1,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda.1,netIncome,sentiment_name,sentiment_ceo
20231205,3,"['Naples Soap Company Reports Record Sales and Dramatic Increases Throughout the Thanksgiving Holiday Sales Weekend Shattering National Averages', 'Naples Soap Company   , Inc (OTCQB: NASO), a health and wellness brand that offers high-quality skin and hair care products throughout the United States, is pleased to report record sales and overall increases during Thanksgiving, Black Friday, and Cyb...', 'Content Service Platform Market Surges with a Striking 17.6% CAGR, Anticipated to Hit US$ 365.9 Billion by 2034 | Future Market Insights, Inc.', 'The global content services platforms market is being driven by several factors including digital transformation initiatives, remote work and collaboration, cloud adoption, customization and scalability and others. The global content services platforms market…', 'DEADLINE ALERT: Bernstein Liebhard LLP Reminds Adobe Inc. Investors of Upcoming Deadline', 'DEADLINE ALERT: Bernstein Liebhard LLP Reminds Adobe Inc. Investors of Upcoming Deadline ......']",0,0,8,0.185054625,2023-12-05,596.77,602.74,591.17,602.22,2577716,2023-12-04,5.33,2023-12-06 10:11:01,147.323,2023-10-01,307.671,2022-01-01,8.00279982052117,2023-10-01,3.9,2023-07-01,5640.366,2023-10-01,608839.0,275256181000,1862000000,54.32,2.273,0.0,0.0115,11.8,41.11,0.271,0.347,0.144,0.34,18886001000,15441000000,11.13,0.26,0.103,616.54,54.32,34.13,14.77,17.67,14.58,36.79,1.335,628.6,318.6,558.49,468.9,455300000,2023-09-01,USD,29090000000,10410000000,,1850000000,19847000000,2036000000,,15134000000,2334000000,12800000000,915000000,,915000000,13314000000,8334000000,314000000,10963000000,0,74000000.0,1347000000,463000000.0,3633000000,,,3633000000,2571000000.0,352000000,15776000000,27146000000,32012000000,0,456000000,2023-09-01,USD,4310000000,4890000000,580000000,50000000,1697000000,1690000000,881000000,2613000000,,-27000000,,27000000,,67000000,,92000000,1743000000,340000000,27000000,1403000000,1415000000,1770000000,1862000000,1403000000,0.05486944317817688,0.0
20240315,14,"['Adobe: EPS up 18% in Q1', '(marketscreener.com) On Thursday evening, Adobe reported adjusted EPS up 18% to $4.48 and adjusted operating profit up 16% to $2.47 billion for its first accounting quarter, on revenues up 11% to $5.18 billion.For its second quarter, the graphics software hou…', 'News Highlights: Top Company News of the Day - Friday at 5 AM ET', ""(marketscreener.com) \nSwisscom to Buy Vodafone's Italy Unit \n \n\n Swisscom agreed to buy Vodafone's Italian business for $8.7 billion, a deal that completes the U.K. telecom company's simplification of its European portfolio. \n\n \nNissan Motor, Honda Motor to C…"", 'Adobe Inc. (NASDAQ:ADBE) Given Average Rating of “Moderate Buy” by Analysts', 'Shares of Adobe Inc. (NASDAQ:ADBE – Get Free Report) have been given an average rating of “Moderate Buy” by the twenty-seven brokerages that are presently covering the stock, Marketbeat.com reports. One investment analyst has rated the stock with a sell ratin…', 'News Highlights: Top Company News of the Day - Friday at 3 AM ET', ""(marketscreener.com) \nChina Signals Opposition to Forced Sale of TikTok in U.S. \n \n\n Beijing's stance leaves ByteDance in a bind as TikTok faces the most serious threat yet to its existence in its biggest market, where it has 170 million users. \n\n \nWuXi AppTe…"", 'Adobe Drops on Weak Forecast Fueled by AI Competition Fears', 'Adobe Inc. dropped about 10% in extended trading after giving a weak outlook for sales in the current quarter, fueling concerns that new AI-focused startups pose a competitive threat. • None SpaceX Starship Nears Orbit, But Is Lost Before Return to Earth • No…', 'Adobe Drops on Weak Forecast Fueled by AI Competition Fears', 'Adobe Inc. dropped about 10% in extended trading after giving a weak outlook for sales in the current quarter, fueling concerns that new AI-focused startups pose a competitive threat. • None SpaceX Starship Nears Orbit, But Is Lost Before Return to Earth • No…', 'News Highlights: Top Company News of the Day - Friday at 1 AM ET', ""(marketscreener.com) \nChina Signals Opposition to Forced Sale of TikTok in the U.S. \n \n\n Beijing's stance leaves few options for app owner ByteDance. \n\n \nWuXi AppTec Says It Left Washington Lobbying Group Voluntarily \n \n\n The trade group has since updated its…"", 'News Highlights: Top Company News of the Day - Thursday at 11 PM ET', '(marketscreener.com) \nWuXi AppTec Says It Left Washington Lobbying Group Voluntarily \n \n\n The trade group has since updated its statement on Thursday, saying that WuXi AppTec ""proactively ended its membership in BIO."" \n\n \nCockpit Mishap Seen as Likely Cause o…', 'AI“入侵”创意软件领域 Adobe Q2营收指引不及预期 股价盘后大跌11%', '北京时间周五早间，Adobe(ADBE.US)公布截至2024年3月1日的2024财年第一财季业绩。数据显示，该公司Q1营收为51.8亿美元，同比增长11%，好于市场预期的51.4亿美元;调整后每股收益为4.48美元，好于市场预期的4.38美元。\r\n\n第一财季，包括旗舰创意和文档处理软件在内的数字媒体部门营收增长了12%，至38.2亿美元;包括营销和分析软件在内的部门营收增长10%，至12.9亿美元。Adobe公布了疲弱的营收指引，加剧了人们对人工智能(AI)初创公司构成竞争威胁的担忧。Adobe预计第二财季营收…', 'News Highlights: Top Company News of the Day - Thursday at 9 PM ET', '(marketscreener.com) \nCockpit Mishap Seen as Likely Cause of Plunge on Latam Boeing 787 \n \n\n A flight attendant hit a seat switch that pushed the pilot into controls during a flight to New Zealand, industry officials say. \n\n \nFisker breaks silence about poten…', 'AI-Driven Technologies Propel Adobe’s Growth Trajectory, Says CEO Shantanu Narayen', 'WebProNews\nAI-Driven Technologies Propel Adobe’s Growth Trajectory, Says CEO Shantanu Narayen\nWe have been investing in AI-driven technologies, such as Firefly and AI generation, which have been integrated into various Adobe applications. Users have embraced …', 'Adobe Stock Tumbles After Outlook Disappoints', 'Adobe announced first quarter sales and adjusted earnings per share that beat expectations but its stock took a tumble.', 'Adobe drops on weak forecast fueled by AI competition fears', 'Revenue will be $5.25 billion to $5.3 billion in the period, the company said Thursday in a statement. Analysts, on average, projected $5.31 billion, according to data compiled by Bloomberg.', 'Soft guidance and concerns over generative AI threat send Adobe’s stock lower', 'Shares of the creative software provider Adobe Inc. were down more than 10% in extended trading today after it reported strong first quarter financial results but offered weak guidance, amid growing fears from investors that the rise of artificial intelligenc…']",6,"['Adobe почувствовала угрозу со стороны ИИ-стартапов — акции упали на 10\xa0%', 'Компания Adobe оправдала ожидания аналитиков по итогам I квартала финансового года (завершился 1 марта), но представила слабый прогноз на текущий отчётный период, чем спровоцировала падение своих акций на 10 %.', 'AI“入侵”创意软件领域 Adobe Q2营收指引不及预期 股价盘后大跌11%', '北京时间周五早间，Adobe(ADBE.US)公布截至2024年3月1日的2024财年第一财季业绩。数据显示，该公司Q1营收为51.8亿美元，同比增长11%，好于市场预期的51.4亿美元;调整后每股收益为4.48美元，好于市场预期的4.38美元。\r\n\n第一财季，包括旗舰创意和文档处理软件在内的数字媒体部门营收增长了12%，至38.2亿美元;包括营销和分析软件在内的部门营收增长10%，至12.9亿美元。Adobe公布了疲弱的营收指引，加剧了人们对人工智能(AI)初创公司构成竞争威胁的担忧。Adobe预计第二财季营收…', 'AI-Driven Technologies Propel Adobe’s Growth Trajectory, Says CEO Shantanu Narayen', 'WebProNews\nAI-Driven Technologies Propel Adobe’s Growth Trajectory, Says CEO Shantanu Narayen\nWe have been investing in AI-driven technologies, such as Firefly and AI generation, which have been integrated into various Adobe applications. Users have embraced …', 'Adobe drops on weak forecast fueled by AI competition fears', 'Revenue will be $5.25 billion to $5.3 billion in the period, the company said Thursday in a statement. Analysts, on average, projected $5.31 billion, according to data compiled by Bloomberg.', 'Adobe รายงานผลประกอบการไตรมาส ทำสถิติใหม่อีกไตรมาส มอง AI สร้างวิดีโอ Sora ช่วยให้งานตัดต่อมีมากขึ้น', 'Adobe รายงานผลประกอบการของไตรมาสที่ 1 ตามปีการเงินบริษัท 2024 สิ้นสุดวันที่ 1 มีนาคม รายได้ยังคงเติบโตทำสถิติใหม่สูงสุดอีกครั้งที่ 5,182 ล้านดอลลาร์ เพิ่มขึ้น 11% เมื่อเทียบกับไตรมาสเดียวกันในปีก่อน มีกำไรสุทธิตามบัญชี GAAP 620 ล้านดอลลาร์\r\n\nShantanu Narayen …', 'Soft guidance and concerns over generative AI threat send Adobe’s stock lower', 'Shares of the creative software provider Adobe Inc. were down more than 10% in extended trading today after it reported strong first quarter financial results but offered weak guidance, amid growing fears from investors that the rise of artificial intelligenc…']",28,0.118056,2024-03-15,499.64,503.1263,485.0,492.46,19580838,2024-03-14,5.33,2024-03-16 10:11:35,149.033,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-02-01,3.9,2023-10-01,5760.935,2024-02-01,555127.0,258154856000,2162000000,48.22,2.128,,,4.48,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.83,0.278,0.116,652.28,48.22,31.95,13.3,15.66,13.13,32.74,1.294,638.25,331.89,586.07,549.58,452546000,2023-12-01,USD,29779000000,11084000000,,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,,701000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,,,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,,-28000000,,28000000,,89000000,,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.500233918428421,0.0
20240108,7,"['Abercrombie & Fitch and Lululemon Raise Guidance After Holiday\xa0Gains', 'Both retailers boosted their fourth-quarter outlooks ahead of the ICR Conference, which kicked off Monday in Orlando, Fla.', 'Catalyst Financial Partners LLC Grows Stock Holdings in Adobe Inc. (NASDAQ:ADBE)', 'Catalyst Financial Partners LLC increased its stake in shares of Adobe Inc. (NASDAQ:ADBE – Free Report) by 27.2% during the third quarter, according to the company in its most recent disclosure with the Securities & Exchange Commission. The fund owned 1,609 s…', 'Nvidia lança novos chips e reivindica liderança na corrida de PCs de IA', 'A nova GeForce RTX 4080 SUPER está programado para ser vendido em 31 de janeiro por US$ 999', 'Advisor Partners II LLC Buys 1,007 Shares of Adobe Inc. (NASDAQ:ADBE)', 'Advisor Partners II LLC boosted its stake in shares of Adobe Inc. (NASDAQ:ADBE – Free Report) by 4.2% during the third quarter, according to the company in its most recent filing with the Securities and Exchange Commission (SEC). The firm owned 24,856 shares …', 'River Street Advisors LLC Sells 31 Shares of Adobe Inc. (NASDAQ:ADBE)', 'River Street Advisors LLC lessened its stake in shares of Adobe Inc. (NASDAQ:ADBE – Free Report) by 3.2% in the 3rd quarter, according to its most recent 13F filing with the Securities & Exchange Commission. The fund owned 926 shares of the software company’s…', 'SH2 domain protein E and ABL signaling regulate blood vessel size', 'Author summary Blood vessels in different vascular beds vary in their size. Formation of the proper vessel size is critical for vascular function. However, mechanisms regulating blood vessel size are not well understood. Here we identified a gene of unknown f…', 'Advances in Mind-Decoding Technologies Raise Hopes (and Worries)', 'Devices that connect brains to computers are increasingly sophisticated. Can the nascent neurorights\xa0movement keep pace?']",3,"['Catalyst Financial Partners LLC Grows Stock Holdings in Adobe Inc. (NASDAQ:ADBE)', 'Catalyst Financial Partners LLC increased its stake in shares of Adobe Inc. (NASDAQ:ADBE – Free Report) by 27.2% during the third quarter, according to the company in its most recent disclosure with the Securities & Exchange Commission. The fund owned 1,609 s…', 'Advisor Partners II LLC Buys 1,007 Shares of Adobe Inc. (NASDAQ:ADBE)', 'Advisor Partners II LLC boosted its stake in shares of Adobe Inc. (NASDAQ:ADBE – Free Report) by 4.2% during the third quarter, according to the company in its most recent filing with the Securities and Exchange Commission (SEC). The firm owned 24,856 shares …', 'River Street Advisors LLC Sells 31 Shares of Adobe Inc. (NASDAQ:ADBE)', 'River Street Advisors LLC lessened its stake in shares of Adobe Inc. (NASDAQ:ADBE – Free Report) by 3.2% in the 3rd quarter, according to its most recent 13F filing with the Securities & Exchange Commission. The fund owned 926 shares of the software company’s…']",3,0.2188886666666666,2024-01-08,567.87,581.51,567.87,580.55,2829955,2024-01-05,5.33,2024-01-09 20:00:01,144.546,2023-11-01,307.051,2022-01-01,8.00279982052121,2023-12-01,3.7,2023-07-01,5642.697,2023-11-01,625140.0,264324415000,1862000000,49.03,2.159,0.0,0.0115,16.07,42.47,0.28,0.345,0.146,0.355,19409000000,15441000000,11.84,0.278,0.116,650.35,49.03,32.36,13.62,16.0,13.42,33.47,1.33,633.89,318.6,589.27,498.23,455300000,2023-09-01,USD,29090000000,10410000000,,1850000000,19847000000,2036000000,,15134000000,2334000000,12800000000,915000000,,915000000,13314000000,8334000000,314000000,10963000000,0,74000000.0,1347000000,463000000.0,3633000000,,,3633000000,2571000000.0,352000000,15776000000,27146000000,32012000000,0,456000000,2023-09-01,USD,4310000000,4890000000,580000000,50000000,1697000000,1690000000,881000000,2613000000,,-27000000,,27000000,,67000000,,92000000,1743000000,340000000,27000000,1403000000,1415000000,1770000000,1862000000,1403000000,0.6847425103187561,0.0
20240312,1,"['First-ever South Korean national detained for espionage in Russia', 'Russian authorities have detained a South Korean national on cyber espionage charges, it is the first time for a Korean citizen. Russian authorities have arrested a South Korean citizen on charges of cyber espionage, marking the first instance involving a Kor…']",0,0,4,0.1799977499999999,2024-03-12,568.6,579.79,562.6,579.14,3439082,2024-03-11,5.33,2024-03-13 10:11:03,147.966,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-02-01,3.9,2023-10-01,5760.935,2024-01-01,554784.0,253615817000,2162000000,47.41,2.086,,,0.0,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.82,0.278,0.116,653.38,47.41,31.25,13.07,15.35,12.87,32.08,1.294,638.25,328.17,587.05,546.83,452546000,2023-12-01,USD,29779000000,11084000000,,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,,701000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,,,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,,-28000000,,28000000,,89000000,,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.0,0.0
20240102,1,"['Outreach and Events Assistant', 'Description: JOB TITLE:Outreach and Events Assistant LOCATION:Portland, Oregon COMPENSATION:$24.50 JOB START DATE:March 2024 APPLICATION DEADLINE: January 15, 2024 APPLICATION INSTRUCTIONS: All ...']",0,0,0,0.0,2024-01-02,589.51,590.44,576.755,580.07,2840192,2024-01-01,5.33,2024-01-03 10:11:01,142.643,2023-11-01,307.051,2022-01-01,8.00279982052121,2023-11-01,3.7,2023-07-01,5642.697,2023-11-01,625140.0,271631974000,1862000000,50.52,2.218,0.0,0.0115,16.07,42.47,0.28,0.345,0.146,0.355,19409000000,15441000000,11.81,0.278,0.116,648.57,50.52,33.22,14.0,16.44,13.8,34.41,1.335,633.89,318.6,587.14,494.05,455300000,2023-09-01,USD,29090000000,10410000000,,1850000000,19847000000,2036000000,,15134000000,2334000000,12800000000,915000000,,915000000,13314000000,8334000000,314000000,10963000000,0,74000000.0,1347000000,463000000.0,3633000000,,,3633000000,2571000000.0,352000000,15776000000,27146000000,32012000000,0,456000000,2023-09-01,USD,4310000000,4890000000,580000000,50000000,1697000000,1690000000,881000000,2613000000,,-27000000,,27000000,,67000000,,92000000,1743000000,340000000,27000000,1403000000,1415000000,1770000000,1862000000,1403000000,-0.12487562745809555,0.0
20240208,3,"['Cisco fixes critical Expressway Series CSRF vulnerabilities', 'CISCO fixed two critical flaws in Expressway Series collaboration gateways exposing vulnerable devices to cross-site request forgery (CSRF) attacks. Cisco addressed several vulnerabilities in its Expressway Series collaboration gateways, two of which, tracked…', 'アドビ株式会社Adobe Acrobat Signが奈良県庁の給付金電子申請システムに採用され、行政サービスの効率化を実現', '【2024年2月8日】アドビ株式会社（本社：東京都品川区、社長：クレア ダーレイ、以下 アドビ）は本日、奈良県庁（奈良県奈良市、奈良県知事：山下真、以下奈良県庁）の雇用政策課が導入した給付金電子申請システムにアドビの電子サインサービス「Adobe Acrobat Sign（ https://www.adobe.com/jp/sign.html ）」が採用さ...', 'Adobe Acrobat Signが奈良県庁の給付金電子申請システムに採用され、行政サービスの効率化を実現', 'アドビは本日、奈良県庁の雇用政策課が導入した給付金電子申請システムにアドビの電子サインサービス「Adobe Acrobat Sign」が採用されたことを発表しました。 電子署名を含む給付金支給までのワークフロー全体をデジタル化することで、行政サービスを向上すると同時に職員の作業効率を向上しています。プレスリリース']",0,0,0,0.0,2024-02-08,615.85,621.34,612.51,615.86,1815682,2024-02-07,5.33,2024-02-09 10:11:01,149.398,2023-12-01,306.746,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-10-01,5769.95,2023-12-01,675361.0,278364193000,2162000000,52.1,2.292,,,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.82,0.278,0.116,607.5,52.1,34.36,14.34,16.85,14.15,35.28,1.335,638.25,318.6,604.25,523.68,452000000,2023-12-01,USD,29779000000,11084000000,,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,,701000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,,,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,,-28000000,,28000000,,89000000,,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.014466464519500732,0.0
20240207,2,"['Meta to label AI-generated images from Google, OpenAI and Adobe', 'Meta is working on developing tools to identify images synthetically produced by generative AI systems at scale across its social media platforms, such as Facebook, Instagram, and Threads, the company said on Tuesday.\r\n“…we’ve been working with industry partn…', 'Safepoint’s Florida Startup, Manatee Insurance Exchange, Gets COA, Financial Ratings', 'Florida regulators have approved another reciprocal property insurance company and it has received ratings from two financial rating firms. Manatee Insurance Exchange, a spinoff from Tampa-based Safepoint Insurance Co., was granted a certificate of authority …']",0,0,4,0.1959059999999999,2024-02-07,613.25,620.42,610.15,615.85,2313824,2024-02-06,5.33,2024-02-08 10:11:01,148.814,2023-12-01,306.746,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-10-01,5769.95,2023-12-01,675361.0,274427281000,2162000000,51.28,2.26,0.0,0.0115,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.84,0.278,0.116,652.57,51.28,33.9,14.14,16.61,13.95,34.77,1.335,638.25,318.6,604.58,521.36,452000000,2023-12-01,USD,29779000000,11084000000,,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,,701000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,,,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,,-28000000,,28000000,,89000000,,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,-0.12499657273292542,0.0
20231118,0,0,1,"['El secreto de un gigante: Por qué cada vez más CEO globales son indios', 'Muchas de las principales potencias tecnológicas delegaron su liderazgo global en profesionales del país asiático; formación, actitud y cómo impacta desarrollarse en el que hoy es el principal centro de desarrollo global de inteligencia artificial generativa']",2,0.1536565,2023-11-17,602.07,605.0499,597.02,602.66,1969358,2023-11-16,5.33,2023-11-19 08:42:03,149.639,2023-10-01,307.671,2022-01-01,8.00279982052117,2023-10-01,3.9,2023-07-01,5633.594,2023-10-01,608839.0,274391089000,1862000000,54.05,1.481,0.0,0.0115,11.8,41.11,0.271,0.347,0.144,0.34,18886001000,15441000000,11.15,0.26,0.103,616.54,54.05,22.22,8.89,10.99,9.13,22.68,1.324,613.71,318.6,544.87,458.13,455300000,2023-09-01,USD,29090000000,10410000000,,1850000000,19847000000,2036000000,,15134000000,2334000000,12800000000,915000000,,915000000,13314000000,8334000000,314000000,10963000000,0,74000000.0,1347000000,463000000.0,3633000000,,,3633000000,2571000000.0,352000000,15776000000,27146000000,32012000000,0,456000000,2023-09-01,USD,4310000000,4890000000,580000000,50000000,1697000000,1690000000,881000000,2613000000,,-27000000,,27000000,,67000000,,92000000,1743000000,340000000,27000000,1403000000,1415000000,1770000000,1862000000,1403000000,0.0013864288727442424,0.0
20240229,1,"['MediaValet Announces Mailing and Filing of Circular for Special Meeting of Securityholders to Approve Arrangement with an Affiliate of STG Partners', ""(marketscreener.com) MediaValet Inc. is pleased to announce that the Company's management information circular and other meeting materials , prepared in connection with the previously announced arrangement whereby an affiliate of STG Partners LLC will acquire…""]",2,"[""Here's why Anant Ambani and Radhika Merchant picked Jamnagar as wedding location"", ""Anant Ambani and Radhika Merchant are set to tie the knot on July 12 in Jamnagar, Gujarat. The choice of venue holds deep significance for Anant, as Jamnagar is his grandmother's birthplace and where his family's business journey began. Inspired by PM Modi's …"", 'Radhika Merchant stuns in Sabyasachi', 'The Ambani family are gearing up to host the three-day extravaganza from March 1 to March 3 and the bride-to-be was spotted stunning at the Anna Daan ceremony.']",4,0.0993262499999999,2024-02-29,554.89,561.94,553.23,560.28,3844366,2024-02-28,5.33,2024-03-01 10:11:35,150.492,2024-01-01,308.417,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-10-01,5760.935,2024-01-01,554784.0,249422643000,2162000000,46.72,2.055,,,0.0,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.81,0.278,0.116,653.38,46.72,30.86,12.85,15.1,12.66,31.56,1.335,638.25,323.29,594.15,537.79,452000000,2023-12-01,USD,29779000000,11084000000,,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,,701000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,,,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,,-28000000,,28000000,,89000000,,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.0,0.9987535774707794
20231220,2,"['Metaverse in Education Market projected to reach USD 54.2 Billion by 2030, growing at a CAGR of 38.3% during the forecast period of 2023-2030 - pronounced by MarketDigits in its recent study', 'The Global Metaverse in Education Market was valued USD 5.6 Billion in 2023 and projected to reach USD 54.2 Billion by 2030, growing at a CAGR of 38.3% during the forecast period of 2023-2030 The Global Metaverse in Education Market was valued USD 5.6 Billion…', 'Adobe Has $6 Billion for AI and Buybacks After Figma Deal Collapses', 'Adobe Inc.’s failed merger with Figma Inc. leaves the software company with about $6 billion in cash that it will likely use to accelerate artificial intelligence development and buy back stock. • None Apple Races to Tweak Software Ahead of Looming US Watch B…']",0,0,3,0.2851036666666666,2023-12-20,600.71,610.68,595.07,596.06,2587339,2023-12-19,5.33,2023-12-21 10:11:01,143.079,2023-11-01,307.051,2022-01-01,8.00279982052121,2023-11-01,3.7,2023-07-01,5640.366,2023-11-01,625140.0,275292586000,1862000000,51.24,2.226,0.0,0.0115,16.07,42.47,0.28,0.345,0.146,0.355,19409000000,15441000000,11.8,0.278,0.116,594.46,51.24,33.44,14.05,16.51,13.86,34.56,1.335,633.89,318.6,579.2,483.61,455300000,2023-09-01,USD,29090000000,10410000000,,1850000000,19847000000,2036000000,,15134000000,2334000000,12800000000,915000000,,915000000,13314000000,8334000000,314000000,10963000000,0,74000000.0,1347000000,463000000.0,3633000000,,,3633000000,2571000000.0,352000000,15776000000,27146000000,32012000000,0,456000000,2023-09-01,USD,4310000000,4890000000,580000000,50000000,1697000000,1690000000,881000000,2613000000,,-27000000,,27000000,,67000000,,92000000,1743000000,340000000,27000000,1403000000,1415000000,1770000000,1862000000,1403000000,-3.5762786865234375e-07,0.0
20240509,1,"['Studio XID, Inc.思い描くUXのプロトタイプ作成を実現する『ProtoPie』日本市場に本格参入へ！', 'Figma、Sketch、Adobe XDと連携可能で今まで作れなかったリアルなプロトタイプを作成し、ユーザービリティテストを実現[画像: https://prcdn.freetls.fastly.net/release_image/139798/1/139798-1-07ef49f4a66252bdf5c598ccd74cd47b-2000x1125.png?width=536&quality=85%2C75&format=jpeg&auto=webp&fit...']",0,0,3,0.2298496666666666,2024-05-09,489.41,490.4364,481.65,482.65,2301635,2024-05-08,5.33,2024-05-10 04:00:02,155.728,2024-03-01,312.332,2022-01-01,8.00279982052121,2024-04-01,3.9,2024-01-01,5575.067,2024-03-01,611862.0,218668810000,1079000000,46.53,1.759,,,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.49,-0.498,0.113,621.87,46.53,26.39,10.65,13.74,10.52,29.33,1.281,638.25,331.89,505.47,550.96,448000000,2024-03-01,USD,28751000000,10008000000,,2057000000,19754000000,1988000000,,14825000000,2022000000,12803000000,566000000,,566000000,13291000000,9537000000,300000000,12220000000,1497000000,1570000000.0,1616000000,451000000.0,2138000000,1497000000.0,,2138000000,1692000000.0,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,,-27000000,,27000000,,70000000,,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.0,0.0
